-0.8660254037844384,0.0,4.612644198131178e-16,0.0,0.0,0.0,0.4999999999999993,0.0,0.0,0.48138246824889125,0.0,-0.7220737023733365,0.04813824682488908
0.8660254037844384,0.8660254037844387,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.24069123412444565,0.24069123412444537,0.0,-0.0962764936497782
0.0,-0.8660254037844387,-4.612644198131178e-16,0.0,0.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.48138246824889086,-0.7220737023733365,0.048138246824889125
0.0,0.0,0.0,-0.8660254037844384,0.0,4.612644198131178e-16,-0.4999999999999993,0.0,0.0,-0.24069123412444562,0.0,0.7220737023733365,0.0
0.0,0.0,0.0,0.8660254037844384,0.8660254037844387,0.0,0.0,1.0,0.0,-0.4813824682488912,-0.48138246824889086,0.0,0.0
0.0,0.0,0.0,0.0,-0.8660254037844387,-4.612644198131178e-16,0.0,0.0,-0.5000000000000001,0.0,-0.24069123412444537,0.7220737023733366,0.0
0.5000000000000004,0.0,1.0,0.0,0.0,0.0,-0.866025403784439,0.0,0.0,0.555852595253327,0.0,-0.1389631488133314,-0.08337788928799911
-0.5000000000000004,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,0.0,0.694815744066659,-0.6948157440666592,0.0,4.4408920985006264e-17
0.0,-0.4999999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844385,0.0,-0.5558525952533273,0.13896314881333208,0.08337788928799905
0.0,0.0,0.0,0.5000000000000004,0.0,1.0,0.866025403784439,0.0,0.0,-0.6948157440666589,0.0,-0.13896314881333205,0.0
0.0,0.0,0.0,-0.5000000000000004,0.4999999999999999,0.0,0.0,-1.2246467991473532e-16,0.0,-0.5558525952533269,0.5558525952533273,0.0,0.0
0.0,0.0,0.0,0.0,-0.4999999999999999,-1.0,0.0,0.0,-0.8660254037844385,0.0,0.6948157440666591,0.1389631488133314,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
